symbol,weight,name_x,holding_source,ticker,ICC,mktcap,name_y,sector,etf,etf_label
GEN,0.0001999000499750125,GEN DIGITAL INC,ishares_full_holdings,GEN,0.137232430585764,11392534528.0,Gen Digital Inc.,Technology,IVV,iShares Core S&P 500 ETF
GDDY,0.0001999000499750125,GODADDY INC CLASS A,ishares_full_holdings,GDDY,0.132367931003248,11304428544.0,GoDaddy Inc.,Technology,IVV,iShares Core S&P 500 ETF
FOXA,0.0001999000499750125,FOX CORP CLASS A,ishares_full_holdings,FOXA,0.0861341551587216,27450808320.0,Fox Corporation,Communication Services,IVV,iShares Core S&P 500 ETF
SJM,0.0001999000499750125,JM SMUCKER,ishares_full_holdings,SJM,0.0754725168912128,10258502656.0,The J.M. Smucker Company,Consumer Defensive,IVV,iShares Core S&P 500 ETF
RVTY,0.0001999000499750125,REVVITY INC,ishares_full_holdings,RVTY,0.0759717209842644,9743660032.0,"Revvity, Inc.",Healthcare,IVV,iShares Core S&P 500 ETF
GL,0.0001999000499750125,GLOBE LIFE INC,ishares_full_holdings,GL,0.0921386238034499,12078107648.0,Globe Life Inc.,Financial Services,IVV,iShares Core S&P 500 ETF
J,0.0001999000499750125,JACOBS SOLUTIONS INC,ishares_full_holdings,J,0.0780771774450365,14983852032.0,Jacobs Solutions Inc.,Industrials,IVV,iShares Core S&P 500 ETF
IVZ,0.0001999000499750125,INVESCO LTD,ishares_full_holdings,IVZ,0.1217059448308971,11272235008.0,Invesco Ltd,Financial Services,IVV,iShares Core S&P 500 ETF
IEX,0.0001999000499750125,IDEX CORP,ishares_full_holdings,IEX,0.0543906397882273,15363234816.0,IDEX Corporation,Industrials,IVV,iShares Core S&P 500 ETF
JKHY,0.0001999000499750125,JACK HENRY AND ASSOCIATES INC,ishares_full_holdings,JKHY,0.0568533558038572,10899996672.0,"Jack Henry & Associates, Inc.",Technology,IVV,iShares Core S&P 500 ETF
INVH,0.0001999000499750125,INVITATION HOMES INC,ishares_full_holdings,INVH,0.0391063761695432,16364875776.0,Invitation Homes Inc.,Real Estate,IVV,iShares Core S&P 500 ETF
SOLV,0.0001999000499750125,SOLVENTUM CORP,ishares_full_holdings,SOLV,0.0891710816671228,11964078080.0,Solventum Corporation,Healthcare,IVV,iShares Core S&P 500 ETF
IT,0.0001999000499750125,GARTNER INC,ishares_full_holdings,IT,0.0956958614467602,10032015360.0,"Gartner, Inc.",Technology,IVV,iShares Core S&P 500 ETF
BLDR,0.0001999000499750125,BUILDERS FIRSTSOURCE INC,ishares_full_holdings,BLDR,0.1231437449293947,9691436032.0,"Builders FirstSource, Inc.",Industrials,IVV,iShares Core S&P 500 ETF
TKO,0.0001999000499750125,TKO GROUP HOLDINGS INC CLASS A,ishares_full_holdings,TKO,0.0430726224756344,14522009600.0,"TKO Group Holdings, Inc.",Communication Services,IVV,iShares Core S&P 500 ETF
NCLH,9.995002498750625e-05,NORWEGIAN CRUISE LINE HOLDINGS LTD,ishares_full_holdings,NCLH,0.1252830886719964,8391150592.0,Norwegian Cruise Line Holdings ,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
WYNN,9.995002498750625e-05,WYNN RESORTS LTD,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
HSIC,9.995002498750625e-05,HENRY SCHEIN INC,ishares_full_holdings,HSIC,0.0779470520383296,8975592448.0,"Henry Schein, Inc.",Healthcare,IVV,iShares Core S&P 500 ETF
MOS,9.995002498750625e-05,MOSAIC,ishares_full_holdings,MOS,0.2340890493150541,7717317120.0,Mosaic Company (The),Basic Materials,IVV,iShares Core S&P 500 ETF
DVA,9.995002498750625e-05,DAVITA INC,ishares_full_holdings,DVA,0.1095127092111867,10363600896.0,DaVita Inc.,Healthcare,IVV,iShares Core S&P 500 ETF
EPAM,9.995002498750625e-05,EPAM SYSTEMS INC,ishares_full_holdings,EPAM,0.0971349907923625,6371444224.0,"EPAM Systems, Inc.",Technology,IVV,iShares Core S&P 500 ETF
ERIE,9.995002498750625e-05,ERIE INDEMNITY CLASS A,ishares_full_holdings,ERIE,0.01,13014947840.0,Erie Indemnity Company,Financial Services,IVV,iShares Core S&P 500 ETF
HRL,9.995002498750625e-05,HORMEL FOODS CORP,ishares_full_holdings,HRL,0.0891219835491708,11974184960.0,Hormel Foods Corporation,Consumer Defensive,IVV,iShares Core S&P 500 ETF
MGM,9.995002498750625e-05,MGM RESORTS INTERNATIONAL,ishares_full_holdings,MGM,0.0916458110354235,9961961472.0,MGM Resorts International,Consumer Cyclical,IVV,iShares Core S&P 500 ETF
NWS,9.995002498750625e-05,NEWS CORP CLASS B,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
FRT,9.995002498750625e-05,FEDERAL REALTY INVESTMENT TRUST RE,ishares_full_holdings,FRT,0.0457408882776659,9632285696.0,Federal Realty Investment Trust,Real Estate,IVV,iShares Core S&P 500 ETF
POOL,9.995002498750625e-05,POOL CORP,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
FOX,9.995002498750625e-05,FOX CORP CLASS B,ishares_full_holdings,FOX,0.0600360595102945,24562368512.0,Fox Corporation,Communication Services,IVV,iShares Core S&P 500 ETF
CRL,9.995002498750625e-05,CHARLES RIVER LABORATORIES INTERNA,ishares_full_holdings,CRL,0.0789829131698619,8276620800.0,Charles River Laboratories Inte,Healthcare,IVV,iShares Core S&P 500 ETF
CPB,9.995002498750625e-05,CAMPBELL SOUP,ishares_full_holdings,CPB,0.0931355028843282,6249150464.0,The Campbell's Company,Consumer Defensive,IVV,iShares Core S&P 500 ETF
PSKY,9.995002498750625e-05,PARAMOUNT SKYDANCE CORP CLASS B,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
FDS,9.995002498750625e-05,FACTSET RESEARCH SYSTEMS INC,ishares_full_holdings,FDS,0.0895972472434635,8309211648.0,FactSet Research Systems Inc.,Financial Services,IVV,iShares Core S&P 500 ETF
BEN,9.995002498750625e-05,FRANKLIN RESOURCES INC,ishares_full_holdings,BEN,0.1198081317642464,13966875648.0,"Franklin Resources, Inc.",Financial Services,IVV,iShares Core S&P 500 ETF
BFB,9.995002498750625e-05,BROWN FORMAN CORP CLASS B,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
TAP,9.995002498750625e-05,MOLSON COORS BREWING CLASS B,ishares_full_holdings,TAP,0.1074495115664943,8071791104.0,Molson Coors Beverage Company,Consumer Defensive,IVV,iShares Core S&P 500 ETF
TECH,9.995002498750625e-05,BIO TECHNE CORP,ishares_full_holdings,,,,,,IVV,iShares Core S&P 500 ETF
BXP,9.995002498750625e-05,BXP INC,ishares_full_holdings,BXP,0.0552745610052921,9044530176.0,"BXP, Inc.",Real Estate,IVV,iShares Core S&P 500 ETF
CAG,9.995002498750625e-05,CONAGRA BRANDS INC,ishares_full_holdings,CAG,0.1097228406864651,6894279168.0,"ConAgra Brands, Inc.",Consumer Defensive,IVV,iShares Core S&P 500 ETF
ARE,9.995002498750625e-05,ALEXANDRIA REAL ESTATE EQUITIES RE,ishares_full_holdings,ARE,0.01,8029634560.0,Alexandria Real Estate Equities,Real Estate,IVV,iShares Core S&P 500 ETF
AOS,9.995002498750625e-05,A O SMITH CORP,ishares_full_holdings,AOS,0.0759459130232703,8998028288.0,A.O. Smith Corporation,Industrials,IVV,iShares Core S&P 500 ETF
NVDA,0.1533171521035599,NVIDIA Corporation,stockanalysis_full_holdings,NVDA,0.10811743820434627,4852250312704.0,NVIDIA Corporation,Technology,VOO,Vanguard S&P 500 ETF
AAPL,0.13491100323624594,Apple Inc.,stockanalysis_full_holdings,AAPL,0.0458718420471306,4014264025088.0,Apple Inc.,Technology,VOO,Vanguard S&P 500 ETF
MSFT,0.09951456310679611,Microsoft Corporation,stockanalysis_full_holdings,MSFT,0.0643197322531511,3090011127808.0,Microsoft Corporation,Technology,VOO,Vanguard S&P 500 ETF
AMZN,0.07362459546925566,"Amazon.com, Inc.",stockanalysis_full_holdings,AMZN,0.0679947311316784,2743194615808.0,"Amazon.com, Inc.",Consumer Cyclical,VOO,Vanguard S&P 500 ETF
GOOGL,0.06067961165048543,Alphabet Inc.,stockanalysis_full_holdings,GOOGL,0.0601531931043571,4099552575488.0,Alphabet Inc.,Communication Services,VOO,Vanguard S&P 500 ETF
AVGO,0.0531957928802589,Broadcom Inc.,stockanalysis_full_holdings,AVGO,0.1371656141209647,1988276649984.0,Broadcom Inc.,Technology,VOO,Vanguard S&P 500 ETF
GOOG,0.04854368932038835,Alphabet Inc.,stockanalysis_full_holdings,GOOG,0.0597020261385529,4085761966080.0,Alphabet Inc.,Communication Services,VOO,Vanguard S&P 500 ETF
META,0.045307443365695796,"Meta Platforms, Inc.",stockanalysis_full_holdings,META,0.0727607445502462,1673201713152.0,"Meta Platforms, Inc.",Communication Services,VOO,Vanguard S&P 500 ETF
TSLA,0.03782362459546926,"Tesla, Inc.",stockanalysis_full_holdings,TSLA,0.02274929981837165,1403589099520.0,"Tesla, Inc.",Consumer Cyclical,VOO,Vanguard S&P 500 ETF
BRK-B,0.031755663430420716,Berkshire Hathaway Inc.,stockanalysis_full_holdings,BRK-B,0.0470223263223999,1014915596288.0,Berkshire Hathaway Inc. New,Financial Services,VOO,Vanguard S&P 500 ETF
JPM,0.027103559870550162,JPMorgan Chase & Co.,stockanalysis_full_holdings,JPM,0.0722943453958092,835173351424.0,JP Morgan Chase & Co.,Financial Services,VOO,Vanguard S&P 500 ETF
LLY,0.026294498381877026,Eli Lilly and Company,stockanalysis_full_holdings,LLY,0.0785131763624115,819789496320.0,Eli Lilly and Company,Healthcare,VOO,Vanguard S&P 500 ETF
XOM,0.02568770226537217,Exxon Mobil Corporation,stockanalysis_full_holdings,XOM,0.0549862740093251,625686872064.0,Exxon Mobil Corporation,Energy,VOO,Vanguard S&P 500 ETF
JNJ,0.021237864077669904,Johnson & Johnson,stockanalysis_full_holdings,JNJ,0.0706822556616386,555546574848.0,Johnson & Johnson,Healthcare,VOO,Vanguard S&P 500 ETF
WMT,0.019619741100323624,Walmart Inc.,stockanalysis_full_holdings,WMT,0.04044647592199724,1052596305920.0,Walmart Inc.,Consumer Defensive,VOO,Vanguard S&P 500 ETF
V,0.018001618122977348,Visa Inc.,stockanalysis_full_holdings,V,0.0648539254255643,595532840960.0,Visa Inc.,Financial Services,VOO,Vanguard S&P 500 ETF
COST,0.0159789644012945,Costco Wholesale Corporation,stockanalysis_full_holdings,COST,0.0342627765524331,450032271360.0,Costco Wholesale Corporation,Consumer Defensive,VOO,Vanguard S&P 500 ETF
NFLX,0.01476537216828479,"Netflix, Inc.",stockanalysis_full_holdings,NFLX,0.04439716574655439,390846316544.0,"Netflix, Inc.",Communication Services,VOO,Vanguard S&P 500 ETF
MA,0.01476537216828479,Mastercard Incorporated,stockanalysis_full_holdings,MA,0.0670191652285051,448342851584.0,Mastercard Incorporated,Financial Services,VOO,Vanguard S&P 500 ETF
ABBV,0.01395631067961165,AbbVie Inc.,stockanalysis_full_holdings,ABBV,0.1020824433628721,355432792064.0,AbbVie Inc.,Healthcare,VOO,Vanguard S&P 500 ETF
CVX,0.01395631067961165,Chevron Corporation,stockanalysis_full_holdings,CVX,0.0558529535288777,373680209920.0,Chevron Corporation,Energy,VOO,Vanguard S&P 500 ETF
MU,0.013754045307443367,"Micron Technology, Inc.",stockanalysis_full_holdings,MU,0.3017523448119107,543252021248.0,"Micron Technology, Inc.",Technology,VOO,Vanguard S&P 500 ETF
PLTR,0.012135922330097087,Palantir Technologies Inc.,stockanalysis_full_holdings,PLTR,0.04838289732086311,338589548544.0,Palantir Technologies Inc.,Technology,VOO,Vanguard S&P 500 ETF
PG,0.012135922330097087,The Procter & Gamble Company,stockanalysis_full_holdings,PG,0.0533118155535669,340485439488.0,Procter & Gamble Company (The),Consumer Defensive,VOO,Vanguard S&P 500 ETF
AMD,0.011933656957928801,"Advanced Micro Devices, Inc.",stockanalysis_full_holdings,AMD,0.1251230060534719,497813323776.0,"Advanced Micro Devices, Inc.",Technology,VOO,Vanguard S&P 500 ETF
NVDA,0.14715335169880625,NVIDIA Corporation,stockanalysis_full_holdings,NVDA,0.10811743820434627,4852250312704.0,NVIDIA Corporation,Technology,VTI,Vanguard Total Stock Market ETF
AAPL,0.13613406795224978,Apple Inc.,stockanalysis_full_holdings,AAPL,0.0458718420471306,4014264025088.0,Apple Inc.,Technology,VTI,Vanguard Total Stock Market ETF
MSFT,0.10032139577594124,Microsoft Corporation,stockanalysis_full_holdings,MSFT,0.0643197322531511,3090011127808.0,Microsoft Corporation,Technology,VTI,Vanguard Total Stock Market ETF
AMZN,0.07346189164370982,"Amazon.com, Inc.",stockanalysis_full_holdings,AMZN,0.0679947311316784,2743194615808.0,"Amazon.com, Inc.",Consumer Cyclical,VTI,Vanguard Total Stock Market ETF
GOOGL,0.061065197428833796,Alphabet Inc.,stockanalysis_full_holdings,GOOGL,0.0601531931043571,4099552575488.0,Alphabet Inc.,Communication Services,VTI,Vanguard Total Stock Market ETF
AVGO,0.05348943985307622,Broadcom Inc.,stockanalysis_full_holdings,AVGO,0.1371656141209647,1988276649984.0,Broadcom Inc.,Technology,VTI,Vanguard Total Stock Market ETF
GOOG,0.04843893480257116,Alphabet Inc.,stockanalysis_full_holdings,GOOG,0.0597020261385529,4085761966080.0,Alphabet Inc.,Communication Services,VTI,Vanguard Total Stock Market ETF
META,0.045684113865932054,"Meta Platforms, Inc.",stockanalysis_full_holdings,META,0.0727607445502462,1673201713152.0,"Meta Platforms, Inc.",Communication Services,VTI,Vanguard Total Stock Market ETF
TSLA,0.03810835629017447,"Tesla, Inc.",stockanalysis_full_holdings,TSLA,0.02274929981837165,1403589099520.0,"Tesla, Inc.",Consumer Cyclical,VTI,Vanguard Total Stock Market ETF
BRK-B,0.031221303948576678,Berkshire Hathaway Inc.,stockanalysis_full_holdings,BRK-B,0.0470223263223999,1014915596288.0,Berkshire Hathaway Inc. New,Financial Services,VTI,Vanguard Total Stock Market ETF
LLY,0.028466483011937556,Eli Lilly and Company,stockanalysis_full_holdings,LLY,0.0785131763624115,819789496320.0,Eli Lilly and Company,Healthcare,VTI,Vanguard Total Stock Market ETF
JPM,0.02731864095500459,JPMorgan Chase & Co.,stockanalysis_full_holdings,JPM,0.0722943453958092,835173351424.0,JP Morgan Chase & Co.,Financial Services,VTI,Vanguard Total Stock Market ETF
XOM,0.025711662075298444,Exxon Mobil Corporation,stockanalysis_full_holdings,XOM,0.0549862740093251,625686872064.0,Exxon Mobil Corporation,Energy,VTI,Vanguard Total Stock Market ETF
JNJ,0.02157943067033976,Johnson & Johnson,stockanalysis_full_holdings,JNJ,0.0706822556616386,555546574848.0,Johnson & Johnson,Healthcare,VTI,Vanguard Total Stock Market ETF
WMT,0.01997245179063361,Walmart Inc.,stockanalysis_full_holdings,WMT,0.04044647592199724,1052596305920.0,Walmart Inc.,Consumer Defensive,VTI,Vanguard Total Stock Market ETF
V,0.018135904499540865,Visa Inc.,stockanalysis_full_holdings,V,0.0648539254255643,595532840960.0,Visa Inc.,Financial Services,VTI,Vanguard Total Stock Market ETF
COST,0.016069788797061522,Costco Wholesale Corporation,stockanalysis_full_holdings,COST,0.0342627765524331,450032271360.0,Costco Wholesale Corporation,Consumer Defensive,VTI,Vanguard Total Stock Market ETF
NFLX,0.01492194674012856,"Netflix, Inc.",stockanalysis_full_holdings,NFLX,0.04439716574655439,390846316544.0,"Netflix, Inc.",Communication Services,VTI,Vanguard Total Stock Market ETF
MA,0.014462809917355372,Mastercard Incorporated,stockanalysis_full_holdings,MA,0.0670191652285051,448342851584.0,Mastercard Incorporated,Financial Services,VTI,Vanguard Total Stock Market ETF
CVX,0.014233241505968778,Chevron Corporation,stockanalysis_full_holdings,CVX,0.0558529535288777,373680209920.0,Chevron Corporation,Energy,VTI,Vanguard Total Stock Market ETF
ABBV,0.014003673094582185,AbbVie Inc.,stockanalysis_full_holdings,ABBV,0.1020824433628721,355432792064.0,AbbVie Inc.,Healthcare,VTI,Vanguard Total Stock Market ETF
MU,0.013774104683195593,"Micron Technology, Inc.",stockanalysis_full_holdings,MU,0.3017523448119107,543252021248.0,"Micron Technology, Inc.",Technology,VTI,Vanguard Total Stock Market ETF
AMD,0.01216712580348944,"Advanced Micro Devices, Inc.",stockanalysis_full_holdings,AMD,0.1251230060534719,497813323776.0,"Advanced Micro Devices, Inc.",Technology,VTI,Vanguard Total Stock Market ETF
PG,0.01216712580348944,The Procter & Gamble Company,stockanalysis_full_holdings,PG,0.0533118155535669,340485439488.0,Procter & Gamble Company (The),Consumer Defensive,VTI,Vanguard Total Stock Market ETF
CAT,0.011937557392102846,Caterpillar Inc.,stockanalysis_full_holdings,CAT,0.063996832775995,388626579456.0,"Caterpillar, Inc.",Industrials,VTI,Vanguard Total Stock Market ETF
NVDA,0.12450815064643057,NVIDIA Corporation,stockanalysis_full_holdings,NVDA,0.10811743820434627,4852250312704.0,NVIDIA Corporation,Technology,QQQ,Invesco QQQ Trust
AAPL,0.10019673974142777,Apple Inc.,stockanalysis_full_holdings,AAPL,0.0458718420471306,4014264025088.0,Apple Inc.,Technology,QQQ,Invesco QQQ Trust
MSFT,0.08080382237211917,Microsoft Corporation,stockanalysis_full_holdings,MSFT,0.0643197322531511,3090011127808.0,Microsoft Corporation,Technology,QQQ,Invesco QQQ Trust
AMZN,0.06871838111298482,"Amazon.com, Inc.",stockanalysis_full_holdings,AMZN,0.0679947311316784,2743194615808.0,"Amazon.com, Inc.",Consumer Cyclical,QQQ,Invesco QQQ Trust
META,0.05059021922428331,"Meta Platforms, Inc.",stockanalysis_full_holdings,META,0.0727607445502462,1673201713152.0,"Meta Platforms, Inc.",Communication Services,QQQ,Invesco QQQ Trust
GOOGL,0.04960652051714446,Alphabet Inc.,stockanalysis_full_holdings,GOOGL,0.0601531931043571,4099552575488.0,Alphabet Inc.,Communication Services,QQQ,Invesco QQQ Trust
TSLA,0.04946599213041034,"Tesla, Inc.",stockanalysis_full_holdings,TSLA,0.02274929981837165,1403589099520.0,"Tesla, Inc.",Consumer Cyclical,QQQ,Invesco QQQ Trust
AVGO,0.04890387858347386,Broadcom Inc.,stockanalysis_full_holdings,AVGO,0.1371656141209647,1988276649984.0,Broadcom Inc.,Technology,QQQ,Invesco QQQ Trust
GOOG,0.04609331084879145,Alphabet Inc.,stockanalysis_full_holdings,GOOG,0.0597020261385529,4085761966080.0,Alphabet Inc.,Communication Services,QQQ,Invesco QQQ Trust
WMT,0.04482855536818437,Walmart Inc.,stockanalysis_full_holdings,WMT,0.04044647592199724,1052596305920.0,Walmart Inc.,Consumer Defensive,QQQ,Invesco QQQ Trust
MU,0.03583473861720067,"Micron Technology, Inc.",stockanalysis_full_holdings,MU,0.3017523448119107,543252021248.0,"Micron Technology, Inc.",Technology,QQQ,Invesco QQQ Trust
AMD,0.03288364249578414,"Advanced Micro Devices, Inc.",stockanalysis_full_holdings,AMD,0.1251230060534719,497813323776.0,"Advanced Micro Devices, Inc.",Technology,QQQ,Invesco QQQ Trust
COST,0.031618887015177066,Costco Wholesale Corporation,stockanalysis_full_holdings,COST,0.0342627765524331,450032271360.0,Costco Wholesale Corporation,Consumer Defensive,QQQ,Invesco QQQ Trust
NFLX,0.027684092186621694,"Netflix, Inc.",stockanalysis_full_holdings,NFLX,0.04439716574655439,390846316544.0,"Netflix, Inc.",Communication Services,QQQ,Invesco QQQ Trust
CSCO,0.02501405283867341,"Cisco Systems, Inc.",stockanalysis_full_holdings,CSCO,0.0626506195663776,349921017856.0,"Cisco Systems, Inc.",Technology,QQQ,Invesco QQQ Trust
PLTR,0.023608768971332208,Palantir Technologies Inc.,stockanalysis_full_holdings,PLTR,0.04838289732086311,338589548544.0,Palantir Technologies Inc.,Technology,QQQ,Invesco QQQ Trust
INTC,0.023468240584598087,Intel Corporation,stockanalysis_full_holdings,INTC,0.0871221726618748,335303081984.0,Intel Corporation,Technology,QQQ,Invesco QQQ Trust
LRCX,0.02276559865092749,Lam Research Corporation,stockanalysis_full_holdings,LRCX,0.0782029863706138,324759093248.0,Lam Research Corporation,Technology,QQQ,Invesco QQQ Trust
AMAT,0.02220348510399101,"Applied Materials, Inc.",stockanalysis_full_holdings,AMAT,0.0737096450841765,320546963456.0,"Applied Materials, Inc.",Technology,QQQ,Invesco QQQ Trust
KLAC,0.016582349634626195,KLA Corporation,stockanalysis_full_holdings,KLAC,0.0671906518871945,238533591040.0,KLA Corporation,Technology,QQQ,Invesco QQQ Trust
LIN,0.016160764474423835,Linde plc,stockanalysis_full_holdings,LIN,0.0513908517192668,235432034304.0,Linde plc,Basic Materials,QQQ,Invesco QQQ Trust
TMUS,0.015177065767284992,"T-Mobile US, Inc.",stockanalysis_full_holdings,TMUS,0.1237782288517241,213838512128.0,"T-Mobile US, Inc.",Communication Services,QQQ,Invesco QQQ Trust
PEP,0.015036537380550873,"PepsiCo, Inc.",stockanalysis_full_holdings,PEP,0.06835015441232384,212832698368.0,"Pepsico, Inc.",Consumer Defensive,QQQ,Invesco QQQ Trust
TXN,0.015036537380550873,Texas Instruments Incorporated,stockanalysis_full_holdings,TXN,0.05405477095863975,256829308928.0,Texas Instruments Incorporated,Technology,QQQ,Invesco QQQ Trust
AMGN,0.013209668353007305,Amgen Inc.,stockanalysis_full_holdings,AMGN,0.0677505524519527,187929755648.0,Amgen Inc.,Healthcare,QQQ,Invesco QQQ Trust
GS,0.12179285789087864,"The Goldman Sachs Group, Inc.",stockanalysis_full_holdings,GS,0.0815535227650053,276366000128.0,"Goldman Sachs Group, Inc. (The)",Financial Services,DIA,SPDR Dow Jones Industrial Average ETF Trust
CAT,0.10535134569064825,Caterpillar Inc.,stockanalysis_full_holdings,CAT,0.063996832775995,388626579456.0,"Caterpillar, Inc.",Industrials,DIA,SPDR Dow Jones Industrial Average ETF Trust
MSFT,0.056340978112891404,Microsoft Corporation,stockanalysis_full_holdings,MSFT,0.0643197322531511,3090011127808.0,Microsoft Corporation,Technology,DIA,SPDR Dow Jones Industrial Average ETF Trust
UNH,0.04607812336370301,UnitedHealth Group Incorporated,stockanalysis_full_holdings,UNH,0.0809510722498782,322016051200.0,UnitedHealth Group Incorporated,Healthcare,DIA,SPDR Dow Jones Industrial Average ETF Trust
